           t                      Max1                    Max2                    Max3          
100                     1.1068779171458356e-06  1.8499771080482536e-07  2.4964809126425376e-07  
200                     4.662743797232378e-05   3.6516211603565783e-07  4.815906000277328e-07   
300                     0.00016477578092295733  6.731152446107106e-07   6.970942570728857e-07   
400                     0.0003239645014255068   1.2972773232303532e-06  8.97348936597987e-07    
500                     0.0005088041166029631   2.3371868056016587e-06  1.083475360683728e-06   
600                     0.0006961864693893059   3.752172401339058e-06   1.2565165683886193e-06  
700                     0.0008810996408128726   5.577735223099424e-06   1.4174388929576008e-06  
800                     0.0010654112854268784   7.90231690637641e-06    1.5671508331647187e-06  
900                     0.001248009380432049    1.0759467758634938e-05  1.7064974000590303e-06  
1000                    0.0014279264080726834   1.4168976146136401e-05  1.8362592182876555e-06  
1100                    0.001606179662691364    1.819842647077291e-05   1.960497304344251e-06   
1200                    0.0017854156207847266   2.2984571268402384e-05  2.0809475320909806e-06  
1300                    0.0019695806449304795   2.87384226391949e-05    2.194590105213799e-06   
1400                    0.0021640685352974968   3.575130816936324e-05   2.305831878609956e-06   
1500                    0.0023761139809516676   4.440425754578484e-05   2.4128959618577164e-06  
1600                    0.0026148638492796282   5.5167722122340855e-05  2.514728348784926e-06   
1700                    0.002890630423725902    6.857086059103178e-05   2.6135470009856294e-06  
1800                    0.003213176860755874    8.513092022383659e-05   2.7152275787013472e-06  
1900                    0.0035895148950758882   0.00010526015891356118  2.8137514519344915e-06  
2000                    0.0040222410773348575   0.0001291900164227645   2.9132452166115045e-06  
2100                    0.004730786919672143    0.00015694515236854795  3.0090733747241305e-06  
2200                    0.005600333371220261    0.00018836830873985146  3.1026463456802065e-06  
2300                    0.006550955659824084    0.00022317209568225584  3.197817867939916e-06   
2400                    0.0075685290287504205   0.00026099242602688444  3.2899882949371263e-06  
2500                    0.008639921420713017    0.0003014303750701253   3.379255730474311e-06   
2600                    0.009753748447301697    0.0003440802471212549   3.4657142273355654e-06  
2700                    0.010900518084763297    0.00038854667433289554  3.549454055271317e-06   
2800                    0.012072454483190572    0.00043445434781485756  3.6305619849398925e-06  
2900                    0.013263196195589634    0.00048145311971674695  3.709121561428139e-06   
3000                    0.014467473241011873    0.0005292201957127633   3.7852133547927772e-06  
3100                    0.015680807693484077    0.0005774604265335244   3.858915183341376e-06   
3200                    0.016899250743228122    0.0006259053113629803   3.930302310130378e-06   
3300                    0.018119155326042354    0.0006743111346042031   3.999447615905237e-06   
3400                    0.01933697948534577     0.0007224565745508043   4.066421753158949e-06   
3500                    0.020549117187287008    0.0007701400925400168   4.1312932863145806e-06  
3600                    0.021751758507990063    0.000817177411565899    4.194128822111505e-06   
3700                    0.022940789242272188    0.0008633994174376724   4.254993131825832e-06   
3800                    0.02411174979954871     0.0009086508505595036   4.3139492627699585e-06  
3900                    0.025259881151513317    0.000952790159709665    4.371058630780011e-06   
4000                    0.026380284511328223    0.000995690783628459    4.426381079402044e-06   
4100                    0.027468202761845625    0.0010372438400034357   4.4799748884829535e-06  
4200                    0.028519392634351905    0.001077361748893811    4.531896719737881e-06   
4300                    0.029530510187997405    0.0011159818583546886   4.582201502684667e-06   
4400                    0.030499407043771517    0.0011530689283996494   4.6309422870545665e-06  
4500                    0.03142525568500206     0.0011886155457420894   4.678170105295547e-06   
4600                    0.032308483048582914    0.001222640135837748    4.723933889089907e-06   
4700                    0.03315055623736891     0.0012551829387146157   4.768280465654287e-06   
4800                    0.033953697245338955    0.0012863008039821575   4.811254633580395e-06   
4900                    0.03472059807917911     0.0013160617726114907   4.8528992973603185e-06  
5000                    0.03545418074389636     0.001344540200426341    4.8932556313172315e-06  
