           t                      Max1                    Max2                    Max3          
100                     1.3217531504336826e-06  1.8499853416578256e-07  2.496480902477819e-07   
200                     5.234274784215902e-05   3.652558834594954e-07   4.815907082277026e-07   
300                     0.00017641257602161583  7.172070078429787e-07   6.970966101741766e-07   
400                     0.00036800987882848295  1.6216577325971706e-06  8.973776225619669e-07   
500                     0.0006578501033185939   4.880039826752053e-06   1.083847454880558e-06   
600                     0.001023558074140905    1.5987166611257374e-05  1.2593615270436174e-06  
700                     0.0014944759436150109   4.043500330262891e-05   1.4257756776787137e-06  
800                     0.0021273053208371744   8.980473954814035e-05   1.5862956438627748e-06  
900                     0.0029743033147661053   0.00018555075289212268  1.7600736726299643e-06  
1000                    0.003938752824215013    0.00035224478272040714  1.943290785633264e-06   
1100                    0.005005028322330645    0.0006072145162988525   2.1434494133478752e-06  
1200                    0.00641383969447288     0.0009493551452111369   2.368316644715705e-06   
1300                    0.00807229899066163     0.001358911710841339    2.6259036749107126e-06  
1400                    0.009767054034425685    0.0018065584636959191   2.9239085770051997e-06  
1500                    0.01146372006231138     0.0022634359889848843   3.268297220799301e-06   
1600                    0.013150090467212534    0.002707682502139999    3.661789589460751e-06   
1700                    0.014825782625738927    0.0031262462602363113   4.103279658150928e-06   
1800                    0.016493967814270708    0.0035132888024693282   4.588486128705817e-06   
1900                    0.018156571173307504    0.0038674782570313738   5.111251845512871e-06   
2000                    0.019811283712378724    0.004189714369617959    5.664754265347797e-06   
2100                    0.021451219062652172    0.004481848212647803    6.242614791237028e-06   
2200                    0.023065836159038098    0.004746131070396175    6.839551372227683e-06   
2300                    0.024642252954173254    0.004985014508106975    7.451492258198129e-06   
2400                    0.026167443597380335    0.005201078355238283    8.075099677771738e-06   
2500                    0.02763109602369714     0.005396946537312673    8.706805442911456e-06   
2600                    0.029027947452489777    0.005575136378945821    9.34188370746128e-06    
2700                    0.030358359549077122    0.005737885122064666    9.974272855570999e-06   
2800                    0.031627174048459966    0.005887055886990344    1.0597352377145618e-05  
2900                    0.03284182699726034     0.006024138601349074    1.1205024744108352e-05  
3000                    0.0340106955425637      0.00615031171414953     1.1792488415125555e-05  
3100                    0.035142069032293985    0.006266523770840519    1.2356521700734245e-05  
3200                    0.03624367096812837     0.006373567102178218    1.2895401027267874e-05  
3300                    0.03732252437734854     0.006472132621019801    1.3408639024273502e-05  
3400                    0.038384988958747146    0.006562845220530632    1.3896673306255902e-05  
3500                    0.0394368658328189      0.006646283731668332    1.4360573569212848e-05  
3600                    0.04048351647206813     0.006722990168681688    1.4801793452139672e-05  
3700                    0.04152997114838583     0.0067934712086893355   1.5221958654542097e-05  
3800                    0.042581021245605005    0.006858196967689114    1.5622733094349918e-05  
3900                    0.04364129541244905     0.006917595517000116    1.600567031449847e-05   
4000                    0.0447153231171524      0.0069720474631610576   1.6372124773052938e-05  
4100                    0.04580759886727464     0.007021884674567915    1.6723215363708992e-05  
4200                    0.04692265137638687     0.0070673930819704035   1.705981082813996e-05   
4300                    0.04806512417820833     0.007108821902167938    1.7382633912287832e-05  
4400                    0.049239854067902274    0.007146390317660172    1.769228406053421e-05   
4500                    0.05045193395669859     0.007180289287949611    1.7989198933089518e-05  
4600                    0.05170677110934599     0.0072106853224391705   1.8273744008854375e-05  
4700                    0.053010146245809665    0.007237721804679062    1.8546252273112226e-05  
4800                    0.05436826283979377     0.007261513782818272    1.8806913198401845e-05  
4900                    0.05578777149527105     0.007282130631196618    1.905533137998334e-05   
5000                    0.05727578923197212     0.007299580894662192    1.9290232367460116e-05  
